"Description","Value","Replicate.Name","Metabolite.name","Area.Value","Area.with.QC","MZ.Value","SN.Value","RT.Value","RT.Expected","Run.Type","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","all.Flags"
"Hello! Welcome to the world of MSDIAL QE Quality Control! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minimum area for a real peak: ",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT flexibility: ",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank can be this fraction of a sample: ",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S/N ratio: ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Processed on: ",1574726019.04233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_B.0.3","FA 24:6",20920,20920,355.265,1.337437,7.55,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS4C27D500_C.0.2","FA 24:6",17909,17909,355.265,1.211081,7.677,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS4C27D500_C.0.3","FA 24:6",18642,18642,355.265,3.853979,7.57,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D80_A.0.2","FA 24:6",18022,18022,355.265,1.738985,7.18,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D80_A.0.3","FA 24:6",214134,214134,355.265,38.01213,7.539,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_B.0.2","FA 24:6",20776,20776,355.265,1.529414,7.659,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D80_B.0.3","FA 24:6",626685,626685,355.265,95.31364,7.543,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_C.0.2","FA 24:6",22715,22715,355.265,2.660493,7.532,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D80_C.0.3","FA 24:6",386500,386500,355.264,54.90804,7.545,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_A.0.2","FA 24:6",2668,2668,355.265,0.3955845,7.588,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D125_A.0.3","FA 24:6",139483,139483,355.264,14.61465,7.543,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_B.0.2","FA 24:6",20059,20059,355.265,1.835708,7.683,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D125_B.0.3","FA 24:6",14471,14471,355.265,0.3228032,7.559,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D125_B.0.3_re.run","FA 24:6",406,NA,355.265,0.223656,7.636,7.5,"smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"190912_Smp_HS5C3D125_C.0.2","FA 24:6",23565,23565,355.265,1.773433,7.49,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D125_C.0.3","FA 24:6",129792,129792,355.264,19.57977,7.531,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_A.0.2","FA 24:6",15388,15388,355.265,2.812839,7.549,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D200_A.0.3","FA 24:6",33828,33828,355.265,4.516471,7.546,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_B.0.2","FA 24:6",17452,17452,355.265,1.479091,7.551,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D200_B.0.3","FA 24:6",39979,39979,355.264,5.816899,7.539,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_C.0.2","FA 24:6",18546,18546,355.265,1.208515,7.692,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D200_C.0.3","FA 24:6",131162,131162,355.264,18.44382,7.53,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_A.0.2","FA 24:6",18361,18361,355.265,1.762396,7.724,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D400_A.0.3","FA 24:6",120018,120018,355.265,14.43472,7.536,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_B.0.2","FA 24:6",0,NA,355.265,0,0,7.5,"smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"190912_Smp_HS5C3D400_B.0.3","FA 24:6",48614,48614,355.265,6.188981,7.521,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_C.0.2","FA 24:6",3252,3252,355.265,0.7732977,7.552,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D400_C.0.3","FA 24:6",77082,77082,355.264,10.99385,7.546,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_A.0.2","FA 24:6",16975,16975,355.265,0.07860193,7.549,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D1000_A.0.3","FA 24:6",24575,24575,355.265,4.552216,7.518,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_B.0.2","FA 24:6",16665,16665,355.265,0.06200158,7.54,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D1000_B.0.3","FA 24:6",18849,18849,355.265,3.094668,7.526,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D1000_C.0.2","FA 24:6",13979,13979,355.265,1.571304,7.635,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D1000_C.0.3","FA 24:6",39893,39893,355.265,5.484587,7.541,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_A.0.2","FA 24:6",17329,17329,355.265,1.191286,7.724,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D75_A.0.3","FA 24:6",412826,412826,355.265,59.59174,7.538,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_B.0.2","FA 24:6",20010,20010,355.265,2.127304,7.636,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D75_B.0.3","FA 24:6",16848,16848,355.265,1.623345,7.657,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D75_C.0.2","FA 24:6",19871,19871,355.265,3.056233,7.531,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D75_C.0.3","FA 24:6",2996,2996,355.265,0.5874829,7.569,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D115_A.0.2","FA 24:6",17113,17113,355.265,1.223726,7.685,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D115_A.0.3","FA 24:6",135032,135032,355.265,17.34931,7.522,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_B.0.2","FA 24:6",17464,17464,355.265,0.6074993,7.695,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D115_B.0.3","FA 24:6",19066,19066,355.265,1.571133,7.712,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D115_C.0.2","FA 24:6",3598,3598,355.265,0.7052382,7.589,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D115_C.0.3","FA 24:6",16715,16715,355.265,1.775196,7.638,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D200_A.0.2","FA 24:6",21003,21003,355.265,1.820239,7.549,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D200_A.0.3","FA 24:6",31404,31404,355.265,4.853126,7.536,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_B.0.2","FA 24:6",21167,21167,355.265,0.5727058,7.643,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D200_B.0.3","FA 24:6",57479,57479,355.264,9.76247,7.535,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_C.0.2","FA 24:6",3700,3700,355.265,1.036834,7.577,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D200_C.0.3","FA 24:6",99923,99923,355.265,13.07274,7.527,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_A.0.2","FA 24:6",18547,18547,355.265,1.608317,7.403,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D400_A.0.3","FA 24:6",48480,48480,355.264,6.65558,7.571,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_B.0.2","FA 24:6",17719,17719,355.265,0.4282324,7.505,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D400_B.0.2_re.run","FA 24:6",1710,1710,355.265,0.5269094,7.275,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D400_B.0.3","FA 24:6",14441,14441,355.265,2.9132,7.574,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D400_C.0.2","FA 24:6",13144,13144,355.265,1.610617,7.179,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D400_C.0.3","FA 24:6",23518,23518,355.265,3.540167,7.526,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D1000_A.0.2","FA 24:6",470,NA,355.265,0.2645943,7.698,7.5,"smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"190912_Smp_HS6C3D1000_A.0.3","FA 24:6",19407,19407,355.265,1.558804,7.564,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D1000_B.0.2","FA 24:6",17018,17018,355.265,0.3009728,7.462,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D1000_B.0.3","FA 24:6",8562,8562,355.265,1.568002,7.564,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D1000_C.0.2","FA 24:6",25131,25131,355.265,1.701302,7.526,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D1000_C.0.3","FA 24:6",30328,30328,355.265,3.609722,7.546,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D5_0.2","FA 24:6",25431,25431,355.265,3.503308,7.54,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D5_0.3","FA 24:6",1950413,1950413,355.265,182.5589,7.566,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D75_0.2","FA 24:6",61890,61890,355.265,9.887766,7.57,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D75_0.3","FA 24:6",1351607,1351607,355.265,161.2717,7.529,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D125_0.2","FA 24:6",12988,12988,355.265,1.495712,7.585,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D125_0.3","FA 24:6",567,NA,355.265,0.31059,7.579,7.5,"smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"190912_Smp_HS8C3D125_0.3_re.run","FA 24:6",0,NA,355.265,0,0,7.5,"smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"190912_Smp_HS8C3D200_0.2","FA 24:6",10720,10720,355.265,1.480393,7.263,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D200_0.3","FA 24:6",226164,226164,355.265,33.86855,7.539,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D300_0.2","FA 24:6",15243,15243,355.265,3.106292,7.587,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D300_0.3","FA 24:6",143386,143386,355.265,23.31503,7.544,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D500_0.2","FA 24:6",16218,16218,355.265,2.475314,7.525,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D500_0.3","FA 24:6",26124,26124,355.264,5.669767,7.541,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D1000_0.2","FA 24:6",13732,13732,355.265,3.038743,7.568,7.5,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D1000_0.3","FA 24:6",35546,35546,355.265,4.595991,7.525,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_A_0.2","FA 24:6",131393,131393,355.264,22.76063,7.541,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_A_0.3","FA 24:6",1173618,1173618,355.265,136.9141,7.546,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_B_0.2","FA 24:6",171599,171599,355.265,22.74443,7.526,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_B_0.3","FA 24:6",1742462,1742462,355.265,196.4939,7.526,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_C_0.2","FA 24:6",119331,119331,355.265,16.57702,7.522,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_C_0.3","FA 24:6",4516535,4516535,355.265,427.1586,7.577,7.5,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.IS.InSolvent_1","FA 24:6",3391,3391,355.265,0.6903503,7.295,7.5,"std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Std_FA.StdsInMatrix_1","FA 24:6",96614,96614,355.264,10.04306,7.524,7.5,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInMatrix_2","FA 24:6",86171,86171,355.265,11.35696,7.57,7.5,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInSolvent_1","FA 24:6",10321,10321,355.265,1.194066,7.661,7.5,"std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Std_FA.StdsInSolvent_2","FA 24:6",2993,2993,355.265,0.5493358,7.543,7.5,"std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Std_SolventInMatrix_1","FA 24:6",87077,87077,355.264,9.94387,7.519,7.5,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_SolventInMatrix_2","FA 24:6",85164,85164,355.265,11.77527,7.574,7.5,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_Blk_20","FA 25:0",254630,254630,381.375,242.3998,18.59,18.7,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_A.0.2","FA 25:0",185931,185931,381.374,11.60859,18.58,18.7,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_A.0.3","FA 25:0",1821358,1821358,381.374,90.64677,18.668,18.7,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_B.0.2","FA 25:0",991476,991476,381.374,110.5257,18.589,18.7,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_B.0.3","FA 25:0",1113373,1113373,381.375,90.23288,18.571,18.7,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_C.0.2","FA 25:0",2718841,2718841,381.375,258.5131,18.586,18.7,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_C.0.3","FA 25:0",1449094,1449094,381.374,79.24632,18.667,18.7,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full1","FA 25:0",4901288,4901288,381.374,434.7248,18.228,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full2","FA 25:0",3983290,3983290,381.374,439.502,18.253,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full3","FA 25:0",3228194,3228194,381.374,205.1326,18.339,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full4","FA 25:0",2816392,2816392,381.374,120.4235,18.352,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half1","FA 25:0",2881900,2881900,381.375,231.4761,18.233,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half2","FA 25:0",2656757,2656757,381.374,389.7726,18.25,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half3","FA 25:0",2952844,2952844,381.374,242.2943,18.352,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half4","FA 25:0",3046374,3046374,381.374,200.5836,18.35,18.7,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D5_0.2","FA 25:0",1081338,1081338,381.374,117.6594,18.558,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D5_0.3","FA 25:0",2173566,2173566,381.374,219.3427,18.594,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D25_0.2","FA 25:0",1629866,1629866,381.375,73.19143,18.661,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D25_0.3","FA 25:0",2482792,2482792,381.375,308.1658,18.57,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D100_0.2","FA 25:0",1680692,1680692,381.374,231.3183,18.561,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D100_0.3","FA 25:0",2207918,2207918,381.374,253.8658,18.566,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D150_0.2","FA 25:0",1239223,1239223,381.375,47.5519,18.662,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D150_0.3","FA 25:0",1789066,1789066,381.374,215.9316,18.577,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D200_0.2","FA 25:0",982829,982829,381.374,68.11978,18.563,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D200_0.3","FA 25:0",2411956,2411956,381.374,195.0791,18.552,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D400_0.2","FA 25:0",2094193,2094193,381.374,109.3368,18.672,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D400_0.3","FA 25:0",1536388,1536388,381.374,130.5494,18.584,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D600_0.2","FA 25:0",4736992,4736992,381.374,273.8834,18.662,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D600_0.3","FA 25:0",2250459,2250459,381.375,136.8307,18.666,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D800_0.2","FA 25:0",1488563,1488563,381.374,142.7352,18.572,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D800_0.3","FA 25:0",2047156,2047156,381.374,105.0643,18.67,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D1000_0.2","FA 25:0",1751931,1751931,381.374,90.44164,18.651,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D1000_0.3","FA 25:0",2127529,2127529,381.374,106.7018,18.661,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_A.0.2","FA 25:0",957537,957537,381.375,93.51705,18.562,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_A.0.3","FA 25:0",2913504,2913504,381.375,160.6815,18.671,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_B.0.2","FA 25:0",820171,820171,381.374,111.92,18.585,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_B.0.3","FA 25:0",3656307,3656307,381.374,203.4074,18.668,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_C.0.2","FA 25:0",1511891,1511891,381.374,159.3409,18.543,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_C.0.3","FA 25:0",2223208,2223208,381.374,126.2071,18.663,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D45_0.2","FA 25:0",2092171,2092171,381.374,107.197,18.661,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D45_0.3","FA 25:0",2673548,2673548,381.374,162.1876,18.662,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D60_0.2","FA 25:0",1522505,1522505,381.374,154.2963,18.575,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D60_0.3","FA 25:0",2271746,2271746,381.374,121.9819,18.668,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D75_0.2","FA 25:0",1251219,1251219,381.374,122.3594,18.566,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D75_0.3","FA 25:0",2108065,2108065,381.374,251.9849,18.56,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D100_0.2","FA 25:0",2631683,2631683,381.374,314.0708,18.568,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D100_0.3","FA 25:0",2469711,2469711,381.375,298.639,18.572,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D125_0.2","FA 25:0",4220998,4220998,381.374,260.4705,18.667,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D125_0.3","FA 25:0",3441038,3441038,381.374,487.9239,18.559,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D150_0.2","FA 25:0",1147577,1147577,381.374,133.8448,18.579,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D150_0.3","FA 25:0",2755499,2755499,381.375,266.7562,18.563,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D200_0.2","FA 25:0",1923618,1923618,381.374,100.4801,18.674,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D200_0.3","FA 25:0",2400986,2400986,381.374,125.0572,18.663,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.2","FA 25:0",1324920,1324920,381.374,138.9348,18.58,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.3","FA 25:0",135584,135584,381.375,195.7105,18.553,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.3_re.run","FA 25:0",2076199,2076199,381.374,207.0304,18.555,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D750_0.2","FA 25:0",1426183,1426183,381.375,87.86048,18.668,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D750_0.3","FA 25:0",2467314,2467314,381.374,250.3659,18.566,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D1000_0.2","FA 25:0",1099001,1099001,381.374,122.1643,18.575,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D1000_0.3","FA 25:0",1753669,1753669,381.374,184.7976,18.552,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_A.0.2","FA 25:0",970248,970248,381.375,73.92387,18.584,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_A.0.3","FA 25:0",1554524,1554524,381.374,162.5864,18.574,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_B.0.2","FA 25:0",617630,617630,381.374,45.48884,18.537,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_B.0.3","FA 25:0",2965521,2965521,381.374,121.4669,18.655,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_C.0.2","FA 25:0",568270,568270,381.374,69.28915,18.558,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_C.0.3","FA 25:0",1581715,1581715,381.375,155.7354,18.54,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_A.0.2","FA 25:0",1099899,1099899,381.374,100.2649,18.561,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_A.0.3","FA 25:0",1295202,1295202,381.375,137.163,18.563,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_B.0.2","FA 25:0",673735,673735,381.375,76.24705,18.574,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_B.0.3","FA 25:0",1881407,1881407,381.374,140.9517,18.667,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_C.0.2","FA 25:0",854592,854592,381.374,76.06808,18.587,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_C.0.3","FA 25:0",2498708,2498708,381.374,108.7011,18.666,18.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_A.0.2","FA 25:0",1457584,1457584,381.374,60.95134,18.354,18.7,"smp",NA,NA,NA,NA,NA
